1271,PARP11
1272,BTBD10
1273,TRNAU1AP
1274,DNMT1
1275,FCER1A
1276,STIL
1277,CENPA
1278,FAM210A
1279,TBK1
1280,TMEM230
1281,ZDHHC18
1282,FAM167A
1283,DHX40
1284,ZEB2
1285,LY75-CD302
1286,C7orf34
1287,TFAM
1288,ZFC3H1
1289,PRADC1
1290,ZNHIT3
1291,DHFR
1292,ORC4
1293,MRPL28
1294,DAP
1295,NT5C1B-RDH14
1296,KRT81
1297,MMS22L
1298,SLC2A1
1299,CEACAM6
1300,IMMT
1301,SAT2
1302,TRIAP1
1303,ZCCHC9
1304,ERCC6-PGBD3
1305,GNA13
1306,ZNF181
1307,NDUFS8
1308,CSTF2
1309,GTF2H2
1310,KDSR
1311,CDIPT
1312,YIPF3
1313,AKAP17A
1314,HSPA14
1315,FBXW11
1316,ATP5A1
1317,SUCLG1
1318,IL9R
1319,MAGOHB
1320,RRP36
1321,C8orf33
1322,DDX42
1323,RAD50
1324,AASDHPPT
1325,LRMP
1326,LIMS3
1327,UQCRH
1328,DDX5
1329,MRPS16
1330,PLGLB2
1331,MRPS5
1332,NDUFC1
1333,MRPL33
1334,SSX2
1335,UTP3
1336,THRSP
1337,TMED10
1338,NFYC
1339,NUP43
1340,INTS5
1341,DHX35
1342,PIK3CA
1343,MAU2
1344,ACSL3
1345,PRKAG1
1346,SEPW1
1347,RPP30
1348,NAA30
1349,PNKP
1350,RLIM
1351,LTA4H
1352,SKA3
1353,A1CF
1354,EIF3M
1355,CXorf61
1356,ELP3
1357,UBA5
1358,STX18
1359,EIF3E
1360,BRAP
1361,TBL1XR1
1362,TRIM11
1363,DNAJA1
1364,NR1H4
1365,ZWILCH
1366,DNAJB11
1367,CIR1
1368,PPP2R4
1369,SMIM6
1370,REEP2
1371,CAD
1372,DDX52
1373,FAM72D
1374,CDK7
1375,HPCAL1
1376,MBTPS1
1377,NOLC1
1378,SNTA1
1379,CWF19L2
1380,COMMD2
1381,LCE2A
1382,RBM10
1383,DGCR6
1384,LDHA
1385,LCMT1
1386,PDCD2
1387,FAM178A
1388,CIT
1389,DAXX
1390,RAB10
1391,PMPCA
1392,ANLN
1393,PGGT1B
1394,CXCL2
1395,QRSL1
1396,NUBP2
1397,MRTO4
1398,CHMP5
1399,WNK1
1400,CAMK2B
1401,SPTLC1
1402,CAB39
1403,CCP110
1404,MAGEB5
1405,HMGCR
1406,VBP1
1407,TIPARP
1408,RQCD1
1409,MAPK1
1410,CROCC
1411,HEATR6
1412,CSNK2A1
1413,MRPL14
1414,NIPA2
1415,CCDC107
1416,REPS1
1417,USP8
1418,STRADB
1419,FKBP1A
1420,MYSM1
1421,SERBP1
1422,C19orf52
1423,KIF20A
1424,WAC
1425,BOLA3
1426,SNX14
1427,LPAR1
1428,SURF6
1429,L3MBTL3
1430,IPO7
1431,ZNF569
1432,RAD51D
1433,ZBTB11
1434,LARP1
1435,OTUD6B
1436,ELP5
1437,SUMO2
1438,WDR73
1439,BLM
1440,MED12
1441,FAM175A
1442,SPIC
1443,SUB1
1444,DHX33
1445,EEFSEC
1446,WTAP
1447,SFR1
1448,POLE3
1449,REST
1450,CCNC
1451,NDUFB5
1452,MCRS1
1453,GEMIN8
1454,TRMT61A
1455,TIMM44
1456,BORA
1457,L3MBTL1
1458,ACSM1
1459,SEL1L
1460,BDP1
1461,PRDX3
1462,PRKRA
1463,ICT1
1464,KIAA1731
1465,CBLL1
1466,TRMT6
1467,PCDHA2
1468,KCNJ9
1469,CCDC84
1470,SUGP1
1471,DEXI
1472,CCDC86
1473,DAP3
1474,BIVM
1475,UBE2F
1476,PWP1
